customer_id,days_since_last_transaction,days_since_first_transaction,customer_lifetime_days,total_transactions,unique_merchants,unique_categories,unique_locations,avg_transactions_per_day,avg_transactions_per_week,avg_transactions_per_month,total_amount,avg_transaction_amount,median_transaction_amount,std_transaction_amount,min_transaction_amount,max_transaction_amount,total_expenses,avg_expense_amount,max_expense_amount,expense_transaction_count,total_income,avg_income_amount,max_income_amount,income_transaction_count,net_cash_flow,income_expense_ratio,savings_rate,grocery_total_spend,grocery_transaction_count,grocery_avg_amount,restaurant_total_spend,restaurant_transaction_count,restaurant_avg_amount,gas_total_spend,gas_transaction_count,gas_avg_amount,retail_total_spend,retail_transaction_count,retail_avg_amount,entertainment_total_spend,entertainment_transaction_count,entertainment_avg_amount,grocery_spend_percentage,restaurant_spend_percentage,gas_spend_percentage,retail_spend_percentage,entertainment_spend_percentage,most_frequent_category,avg_transaction_hour,most_common_hour,weekend_transaction_ratio,most_common_day,weekend_weekday_spending_ratio,monthly_spending_trend,monthly_frequency_trend,spending_volatility,frequency_volatility,most_used_payment_mode,payment_mode_diversity,location_diversity,most_common_location,merchant_loyalty_score,top_merchant,small_transaction_ratio,medium_transaction_ratio,large_transaction_ratio
CUST_000195,0,178,178,72,28,9,13,0.4044943820224719,2.8314606741573036,12.134831460674157,-12167.249552384868,-168.9895771164565,-57.7,506.1280348269129,-4181.819552384866,379.53,-12923.109552384869,-184.61585074835526,-4181.819552384866,70,755.8599999999999,377.92999999999995,379.53,2.0,-12167.249552384868,0.0584890189885074,-16.09722640751577,0.0,0,0.0,-4985.759552384867,19,-262.40839749394036,-229.96999999999997,3,-76.65666666666665,-6959.88,25,-278.3952,-435.77,17,-25.633529411764705,0.0,0.3858018483999294,0.017795252688046787,0.5385607830520638,0.03372021247932404,retail,8.833333333333334,6,0.19444444444444445,1,0.9232866000848629,-64.15892857142859,0.4642857142857144,1457.5738914197855,4.977500397195527,Cash,6,13,Los Angeles,0.09722222222222222,Macy's,0.4444444444444444,0.2777777777777778,0.2777777777777778
CUST_000193,7,178,171,91,32,10,12,0.5321637426900585,3.7251461988304095,15.964912280701753,-11329.78035867451,-124.50308086455506,-41.46,479.33841604507506,-4424.440358674511,393.69,-12436.830358674511,-141.32761771221035,-4424.440358674511,88,1107.05,369.01666666666665,393.69,3.0,-11329.780358674512,0.08901383777642737,-10.234208354342183,-192.6,3,-64.2,-5655.710358674512,27,-209.47075402498191,-50.58,1,-50.58,-4694.17,14,-335.29785714285714,-977.37,32,-30.5428125,0.015486260923842565,0.4547549653380722,0.004066952635139964,0.3774410251343409,0.07858674371306339,entertainment,8.835164835164836,9,0.31868131868131866,3,1.1804979943407012,-537.9275384294117,0.6785714285714294,1536.7408555303057,5.0142653642240695,Check,6,12,San Jose,0.14285714285714285,iTunes,0.5824175824175825,0.26373626373626374,0.15384615384615385
CUST_000614,3,178,174,75,28,9,13,0.43103448275862066,3.0172413793103448,12.931034482758621,-11510.464049222963,-153.4728539896395,-53.06,401.6536148836392,-3417.474049222964,-9.37,-11510.464049222963,-153.4728539896395,-3417.474049222964,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.53,1,-84.53,-1198.4,23,-52.10434782608696,-63.71,1,-63.71,-4674.7,19,-246.03684210526316,-666.02,20,-33.301,0.007343752574919546,0.10411396055582142,0.005534963640697082,0.4061261109899018,0.05786213285162565,restaurant,8.653333333333334,2,0.29333333333333333,0,0.8475776279123799,-126.96142857142854,-0.2857142857142848,1662.8035966816694,4.681705602335411,Bank Transfer,6,13,Houston,0.09333333333333334,AMC Theaters,0.4666666666666667,0.30666666666666664,0.22666666666666666
CUST_000523,1,178,176,108,35,10,12,0.6136363636363636,4.295454545454546,18.40909090909091,2896.7999999999997,26.82222222222222,-63.31,374.23625346327754,-285.33,1678.19,-8539.88,-87.14163265306122,-285.33,98,11436.68,1143.6680000000001,1678.19,10.0,2896.800000000001,1.3392085134685734,0.25329029053886276,-3684.75,26,-141.72115384615384,-1496.82,25,-59.8728,-1519.69,28,-54.27464285714286,-599.89,4,-149.9725,-36.2,1,-36.2,0.43147561792437367,0.1752741256317419,0.17795214921052757,0.07024571773842256,0.004238935441715809,gas,8.805555555555555,8,0.26851851851851855,1,1.7001985440105891,48.601071428571345,0.8928571428571439,1072.0422513985507,5.802884574739972,Check,6,12,Austin,0.06481481481481481,Walmart,0.3148148148148148,0.5277777777777778,0.1574074074074074
CUST_000172,2,178,176,117,35,10,12,0.6647727272727273,4.653409090909091,19.94318181818182,-11595.61,-99.10777777777778,-48.01,168.03348152157218,-615.44,760.17,-13015.900000000001,-114.17456140350879,-615.44,114,1420.29,473.43,760.17,3.0,-11595.61,0.10911961523982205,-8.164255187320899,-402.91,3,-134.30333333333334,-1500.08,24,-62.50333333333333,-171.99,3,-57.330000000000005,-8070.46,27,-298.90592592592594,-1190.64,40,-29.766000000000002,0.030955216312356423,0.11524980984795517,0.013213838459115388,0.6200462511236257,0.0914758103550273,entertainment,8.837606837606838,11,0.2222222222222222,4,0.3229597599516251,-138.6857142857144,0.7857142857142867,699.3997442267832,5.283783431116266,Bank Transfer,6,12,Jacksonville,0.09401709401709402,AMC Theaters,0.47863247863247865,0.3162393162393162,0.20512820512820512
CUST_000953,0,178,178,67,23,7,12,0.37640449438202245,2.6348314606741576,11.292134831460674,-7290.959999999999,-108.82029850746267,-52.42,154.43796228210516,-543.75,541.11,-7832.069999999999,-118.66772727272725,-543.75,66,541.11,541.11,541.11,1.0,-7290.959999999999,0.06908901478153287,-13.474081055607915,-313.59000000000003,2,-156.79500000000002,-1059.28,23,-46.05565217391304,0.0,0,0.0,-4858.61,17,-285.8005882352941,-451.42,17,-26.554117647058824,0.0400392233470845,0.13524904654835823,0.0,0.6203481327414081,0.057637380666924594,restaurant,9.208955223880597,7,0.2537313432835821,3,0.09930929042822186,-78.97821428571434,0.8571428571428575,680.6504952691977,4.746642207381757,Cash,6,12,Chicago,0.08955223880597014,KFC,0.4626865671641791,0.29850746268656714,0.23880597014925373
CUST_000654,2,178,176,86,31,10,12,0.48863636363636365,3.4204545454545454,14.65909090909091,-5041.18,-58.61837209302326,-75.425,186.09500163885596,-294.26,1149.56,-7688.570000000001,-93.76304878048781,-294.26,82,2647.39,661.8475,1149.56,4.0,-5041.18,0.3443280089795631,-1.9042075402566303,-2809.88,27,-104.06962962962963,-236.74,3,-78.91333333333334,-92.89,2,-46.445,-99.63,1,-99.63,-121.37,3,-40.45666666666667,0.3654619779750981,0.03079116142533657,0.012081570435074402,0.012958196387624745,0.015785770305791584,grocery,8.569767441860465,10,0.23255813953488372,0,0.10422640104263638,-52.88750000000005,1.2142857142857149,754.0364442012558,6.0877930721892906,Credit Card,6,12,New York,0.08139534883720931,Safeway,0.36046511627906974,0.5,0.13953488372093023
CUST_000106,0,178,178,108,31,10,13,0.6067415730337079,4.247191011235955,18.202247191011235,-13234.788136400812,-122.54433459630381,-57.695,381.23762042021195,-3860.558136400813,483.95,-13718.738136400812,-128.21250594767113,-3860.558136400813,107,483.95,483.95,483.95,1.0,-13234.788136400812,0.03527656809163113,-27.347428735201596,-289.68,2,-144.84,-1676.74,33,-50.81030303030303,-162.68,3,-54.22666666666667,-8869.658136400813,23,-385.6373102782962,-1094.17,30,-36.47233333333334,0.021115644683921284,0.12222261138952698,0.011858233489299623,0.6465360041290078,0.07975733548676524,restaurant,8.805555555555555,2,0.3425925925925926,0,0.2346324251476075,-209.74457630002914,2.142857142857144,1447.763658656949,7.907630001770313,Bank Transfer,6,13,Jacksonville,0.10185185185185185,AMC Theaters,0.4166666666666667,0.4351851851851852,0.14814814814814814
CUST_000973,5,178,172,70,23,9,12,0.4069767441860465,2.8488372093023253,12.209302325581396,-8419.546376425038,-120.27923394892912,-51.06,365.8759602329697,-2771.746376425038,1002.55,-9422.096376425037,-136.5521213974643,-2771.746376425038,69,1002.55,1002.55,1002.55,1.0,-8419.546376425038,0.10640413342708673,-8.398131142012906,-22.58,1,-22.58,-1144.96,22,-52.04363636363637,0.0,0,0.0,-4155.67,16,-259.729375,-3281.2763764250376,20,-164.06381882125189,0.002396494272389026,0.12151860416804869,0.0,0.44105577293794973,0.3482533233936236,restaurant,8.942857142857143,11,0.2857142857142857,2,0.2871549821099772,-53.970357142857225,0.2857142857142865,1289.0934242541177,3.927922024247863,Cash,6,12,San Jose,0.12857142857142856,Netflix,0.4714285714285714,0.34285714285714286,0.18571428571428572
CUST_000729,0,178,178,62,24,9,12,0.34831460674157305,2.438202247191011,10.44943820224719,-9422.451041990893,-151.97501680630472,-62.67,554.9028756266038,-3962.541041990892,1319.76,-11516.681041990894,-191.94468403318157,-3962.541041990892,60,2094.23,1047.115,1319.76,2.0,-9422.451041990895,0.1818431883599313,-4.4992436561365725,-286.83000000000004,2,-143.41500000000002,-1291.95,19,-67.99736842105263,-100.57,2,-50.285,-9016.811041990892,18,-500.9339467772718,-491.51,15,-32.76733333333333,0.024905612906547563,0.11218075722418897,0.008732550604927964,0.782934858499142,0.04267809434054035,restaurant,9.17741935483871,12,0.24193548387096775,3,0.1332210663200772,100.18214285714274,0.42857142857142877,1757.032016598389,3.602720060833855,Bank Transfer,6,12,Chicago,0.0967741935483871,Nike,0.3870967741935484,0.3387096774193548,0.27419354838709675
CUST_000253,1,178,177,81,31,9,12,0.4576271186440678,3.203389830508475,13.728813559322033,-11186.9076426629,-138.10997089707283,-54.77,453.0956932801604,-2868.151923677575,748.08,-13335.027642662897,-170.96189285465252,-2868.151923677575,78,2148.12,716.04,748.08,3.0,-11186.907642662896,0.16108852996505957,-5.20776662507816,-167.21,2,-83.605,-3638.9157189853245,21,-173.28170090406306,-224.97000000000003,3,-74.99000000000001,-5010.79,17,-294.75235294117647,-669.44,26,-25.74769230769231,0.012539156609247907,0.27288400268052704,0.01687060619808924,0.37576150078376486,0.050201620719424196,entertainment,9.987654320987655,8,0.30864197530864196,5,0.14695545799369394,82.32139573691238,1.178571428571429,1252.069156640069,5.827450872677469,Credit Card,6,12,San Antonio,0.08641975308641975,Netflix,0.4444444444444444,0.32098765432098764,0.2345679012345679
CUST_000698,3,178,174,83,33,10,12,0.47701149425287354,3.339080459770115,14.310344827586208,-9716.484162894876,-117.06607425174549,-45.06,455.80918352618403,-3407.294162894876,1399.93,-13168.404162894874,-166.68866028980852,-3407.294162894876,79,3451.92,862.98,1399.93,4.0,-9716.484162894874,0.2621365472459153,-2.8148057205540318,-470.39,5,-94.078,-4249.414162894876,21,-202.3530553759465,-248.31,4,-62.0775,-6718.93,19,-353.6278947368421,-622.91,20,-31.1455,0.03572110896515739,0.3226977324153382,0.018856499005374755,0.5102311500228852,0.047303378017147873,restaurant,9.36144578313253,9,0.24096385542168675,3,0.9099453665876218,134.7114285714284,-0.17857142857142833,1942.5962040461955,7.298308442539886,Credit Card,6,12,Phoenix,0.060240963855421686,Netflix,0.4819277108433735,0.26506024096385544,0.25301204819277107
CUST_000139,0,178,178,89,34,10,12,0.5,3.5,15.0,-13465.789001630856,-151.30100001832423,-64.17,542.2744932695715,-4987.9590016308575,844.66,-14310.44900163086,-162.61873865489613,-4987.9590016308575,88,844.66,844.66,844.66,1.0,-13465.78900163086,0.0590240040619089,-15.94225960934679,-372.68,3,-124.22666666666667,-1635.22,28,-58.40071428571429,-269.59000000000003,4,-67.39750000000001,-10428.239001630858,20,-521.411950081543,-671.47,20,-33.5735,0.026042509215296345,0.11426755371642397,0.018838682138434426,0.728715010999475,0.04692165842759213,restaurant,8.49438202247191,6,0.3707865168539326,5,0.39076072574790444,188.08421440220408,0.357142857142858,1555.3321809826753,3.989782869648269,Check,6,12,Dallas,0.0898876404494382,KFC,0.42696629213483145,0.4044943820224719,0.16853932584269662
CUST_000350,1,178,177,77,30,10,12,0.4350282485875706,3.0451977401129944,13.050847457627118,-15054.36687796998,-195.5112581554543,-56.87,471.10412788049496,-3823.541779674824,-4.54,-15054.36687796998,-195.5112581554543,-3823.541779674824,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-471.02,4,-117.755,-4609.871779674824,15,-307.3247853116549,-73.66,2,-36.83,-7351.24,27,-272.26814814814816,-548.08,20,-27.404000000000003,0.031287931522997074,0.3062149220250999,0.0048929324359559346,0.4883127971829583,0.03640671204858443,retail,10.181818181818182,23,0.19480519480519481,4,0.3119935075627493,45.37708789480307,1.1428571428571437,2080.961241369378,6.2105900340811875,Debit Card,6,12,Austin,0.15584415584415584,Macy's,0.44155844155844154,0.3246753246753247,0.23376623376623376
CUST_000872,3,178,175,71,27,10,12,0.4057142857142857,2.84,12.171428571428573,-9266.447037688744,-130.5133385589964,-44.11,443.50895754953183,-3220.417037688745,1595.71,-10862.157037688743,-155.17367196698206,-3220.417037688745,70,1595.71,1595.71,1595.71,1.0,-9266.447037688744,0.14690544377726436,-5.807099684584758,-173.24,1,-173.24,-946.48,23,-41.15130434782609,-106.23,2,-53.115,-8665.597037688745,22,-393.89077444039754,-443.98,15,-29.598666666666666,0.015948950047297617,0.08713554745304922,0.00977982546481428,0.7977786555305241,0.040874017790344004,restaurant,10.112676056338028,23,0.19718309859154928,1,0.19470448769515447,-190.21693126348194,1.4642857142857144,1522.3205398063237,4.642307659791978,Check,6,12,Philadelphia,0.09859154929577464,AMC Theaters,0.5633802816901409,0.22535211267605634,0.2112676056338028
CUST_000963,0,178,177,110,34,10,13,0.6214689265536724,4.350282485875707,18.64406779661017,-14744.824436926523,-134.04385851751385,-59.05,590.4831102378503,-4507.069091328841,616.13,-15884.704436926522,-147.08059663820853,-4507.069091328841,108,1139.88,569.94,616.13,2.0,-14744.824436926523,0.07175959770143206,-12.935418146582554,-1946.21,20,-97.3105,-6006.515345597682,33,-182.0156165332631,-6257.229091328841,32,-195.53840910402627,-70.04,2,-35.02,-149.43,5,-29.886000000000003,0.1225210080381304,0.37813201809626257,0.39391536154635126,0.004409273101561833,0.009407162757943812,restaurant,9.2,9,0.2909090909090909,5,0.15384917041434495,-610.0683974329246,1.0357142857142856,1635.9852359970573,8.0483234405733,Credit Card,6,13,San Antonio,0.09090909090909091,Starbucks,0.39090909090909093,0.5545454545454546,0.05454545454545454
CUST_000049,0,178,178,75,24,9,12,0.42134831460674155,2.949438202247191,12.640449438202246,-12372.297602058223,-164.96396802744297,-48.93,546.2012198080722,-4633.447602058221,474.29,-13194.357602058222,-180.74462468572906,-4633.447602058221,73,822.06,411.03,474.29,2.0,-12372.297602058223,0.062303904804866334,-15.050358370506075,-432.87,3,-144.29,-5680.39760205822,23,-246.97380878514002,-50.8,1,-50.8,-6054.16,21,-288.29333333333335,-618.65,22,-28.120454545454546,0.03280720540213913,0.4305171781286359,0.0038501306037116633,0.4588446199954135,0.046887466495791744,restaurant,8.506666666666666,1,0.28,1,0.30479496601842443,-384.62804300415877,0.8214285714285715,1595.4853281356027,3.9175169145148825,Debit Card,6,12,Jacksonville,0.09333333333333334,AMC Theaters,0.49333333333333335,0.24,0.26666666666666666
CUST_000679,4,178,173,98,28,10,12,0.5664739884393064,3.965317919075144,16.99421965317919,-8845.66,-90.26183673469387,-68.735,138.42639183101795,-308.67,992.96,-9838.619999999999,-101.42907216494844,-308.67,97,992.96,992.96,992.96,1.0,-8845.66,0.10092472318272279,-8.908374959716403,-2775.04,27,-102.77925925925926,-202.54000000000002,2,-101.27000000000001,-117.19999999999999,2,-58.599999999999994,-384.28000000000003,3,-128.09333333333333,-82.55,2,-41.275,0.28205581677105124,0.02058622042522224,0.011912239724676834,0.03905832322012641,0.008390404345324853,transport,8.693877551020408,12,0.2755102040816326,6,0.37694930029109136,-31.86607142857147,0.5000000000000009,776.1586546918492,5.855400437691199,UPI,6,12,New York,0.11224489795918367,Gas Company,0.37755102040816324,0.42857142857142855,0.19387755102040816
CUST_000906,1,178,177,84,29,9,14,0.4745762711864407,3.3220338983050848,14.23728813559322,-6945.377783647583,-82.68306885294741,-61.975,158.27159614680141,-1114.107783647583,719.63,-7665.007783647583,-92.34949136924799,-1114.107783647583,83,719.63,719.63,719.63,1.0,-6945.377783647583,0.0938850970947803,-9.651317737792453,-1930.96,17,-113.58588235294118,-1258.13,22,-57.18772727272728,-2701.107783647583,29,-93.14164771198561,-780.32,3,-260.1066666666667,0.0,0,0.0,0.25191885703227623,0.16413942888408756,0.3523946563250839,0.10180289727359748,0.0,gas,8.785714285714286,3,0.30952380952380953,4,0.49372671231958887,-257.75841311768454,2.3214285714285725,881.437922692377,6.80336051416609,Bank Transfer,6,14,Jacksonville,0.08333333333333333,BP,0.35714285714285715,0.5476190476190477,0.09523809523809523
CUST_000332,3,178,175,86,28,9,12,0.49142857142857144,3.44,14.742857142857144,-13281.182500423292,-154.43235465608478,-63.745,238.67756287237788,-1937.9425004232912,-8.46,-13281.182500423292,-154.43235465608478,-1937.9425004232912,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.78,3,-100.92666666666666,-3241.4125004232915,22,-147.33693183742233,-109.82,2,-54.91,-8141.46,28,-290.76642857142855,-701.21,22,-31.87318181818182,0.022797668806248984,0.24406053454351542,0.008268842024910045,0.6130071625580417,0.0527972565679036,retail,8.779069767441861,6,0.32558139534883723,5,0.7230566093606694,-175.86696431594956,0.5714285714285724,737.2523652313719,4.742340763627952,UPI,6,12,Phoenix,0.08139534883720931,Best Buy,0.37209302325581395,0.4069767441860465,0.22093023255813954
CUST_000444,0,178,178,90,33,9,12,0.5056179775280899,3.5393258426966296,15.168539325842696,-6522.062207372968,-72.46735785969965,-38.965,196.1444311391757,-1219.5322073729683,617.3,-8251.872207372968,-94.84910583187319,-1219.5322073729683,87,1729.81,576.6033333333334,617.3,3.0,-6522.062207372968,0.20962636799615383,-3.77039224387243,0.0,0,0.0,-1138.75,21,-54.226190476190474,-306.72,7,-43.81714285714286,-3707.67,16,-231.729375,-2063.8322073729682,30,-68.79440691243228,0.0,0.13799898633700822,0.03716974673043878,0.44931258105127136,0.2501047223597275,entertainment,9.38888888888889,8,0.26666666666666666,1,0.5671998144892498,-63.76000000000006,1.500000000000001,478.4642053905269,5.1941882750565265,Check,6,12,New York,0.12222222222222222,AMC Theaters,0.5555555555555556,0.28888888888888886,0.15555555555555556
CUST_000988,1,178,177,100,34,9,13,0.5649717514124294,3.9548022598870056,16.94915254237288,-10537.42,-105.3742,-57.455,217.6376101873029,-601.37,1159.23,-12646.49,-129.0458163265306,-601.37,98,2109.07,1054.535,1159.23,2.0,-10537.42,0.16677117524309118,-4.9962400489315195,0.0,0,0.0,-1280.11,23,-55.656956521739126,-267.45,4,-66.8625,-9307.33,34,-273.745,-696.55,24,-29.022916666666664,0.0,0.10122255266085688,0.021148160477729393,0.7359615197576561,0.0550785237643014,retail,9.69,15,0.26,4,0.6136097048545711,42.14499999999981,-0.32142857142856934,894.9022640467049,7.065293153644708,Bank Transfer,6,13,Houston,0.08,iTunes,0.45,0.3,0.25
CUST_000360,0,178,177,77,31,10,13,0.4350282485875706,3.0451977401129944,13.050847457627118,-9228.106997992214,-119.84554542847032,-53.18,335.83006300729414,-2640.1269979922145,961.91,-10190.016997992216,-134.07917102621337,-2640.1269979922145,76,961.91,961.91,961.91,1.0,-9228.106997992216,0.09439729101428676,-9.593524340106887,-428.58000000000004,3,-142.86,-1053.24,18,-58.513333333333335,-287.54,5,-57.508,-4452.33,18,-247.35166666666666,-3219.1469979922144,23,-139.96291295618323,0.04205881109761103,0.10335998460135293,0.028217813577411627,0.4369305763550014,0.31591183789256655,entertainment,10.181818181818182,15,0.3116883116883117,4,0.29893992931363017,223.10478557087225,0.17857142857142963,1030.567119808894,3.7416573867739413,Debit Card,6,13,New York,0.1038961038961039,Netflix,0.4805194805194805,0.33766233766233766,0.18181818181818182
CUST_000471,8,178,170,92,35,10,13,0.5411764705882353,3.7882352941176474,16.235294117647058,-9776.922019759755,-106.27089151912777,-47.425,349.7944358642987,-3181.6320197597565,565.31,-10869.362019759754,-120.77068910844172,-3181.6320197597565,90,1092.44,546.22,565.31,2.0,-9776.922019759753,0.10050635888417546,-8.949619219142244,-283.63,4,-70.9075,-1421.55,25,-56.861999999999995,-185.04,3,-61.68,-3791.26,18,-210.62555555555556,-641.86,21,-30.564761904761905,0.02609444781435931,0.13078504491944604,0.017023998249723393,0.348802440576342,0.059052223933027774,restaurant,8.58695652173913,5,0.2717391304347826,1,0.2689387728180212,357.55192998283957,0.10714285714285757,1295.137181936409,6.288960200872897,Debit Card,6,13,Houston,0.07608695652173914,Netflix,0.4891304347826087,0.3804347826086957,0.13043478260869565
CUST_000870,5,178,173,94,27,9,13,0.5433526011560693,3.8034682080924855,16.300578034682083,-13215.468318824525,-140.59008849813324,-71.78999999999999,481.34032539502346,-4588.108318824525,808.94,-14024.408318824524,-150.80008944972607,-4588.108318824525,93,808.94,808.94,808.94,1.0,-13215.468318824524,0.057680864790151984,-16.336771971746387,-2899.23,26,-111.50884615384615,0.0,0,0.0,-566.02,8,-70.7525,-834.15,2,-417.075,-4634.288318824525,3,-1544.7627729415083,0.20672743791325973,0.0,0.04035963494019559,0.05947844508208924,0.330444480328205,transport,8.797872340425531,4,0.26595744680851063,0,0.17070828980714697,-78.40256004198132,1.7500000000000009,1743.6502467610803,6.411087334947679,Check,6,13,Philadelphia,0.09574468085106383,Taxi,0.3617021276595745,0.4787234042553192,0.1595744680851064
CUST_000249,0,178,178,93,32,9,12,0.5224719101123596,3.6573033707865172,15.674157303370785,-4512.936267778996,-48.526196427731136,-47.68,401.50039483518606,-3265.526267778996,1048.15,-9128.076267778997,-104.92041687102295,-3265.526267778996,87,4615.14,769.19,1048.15,6.0,-4512.936267778997,0.5055983171712626,-0.9778546843170514,-2523.16,25,-100.9264,-4133.4162677789955,21,-196.82934608471408,-1243.99,26,-47.84576923076923,-510.45000000000005,2,-255.22500000000002,-105.24,4,-26.31,0.276417497617373,0.45282446668083326,0.1362817272234166,0.05592087368965427,0.011529263879124722,gas,9.118279569892474,0,0.26881720430107525,2,5.191434034543825,-204.87616198421404,0.5000000000000003,1129.02618857663,4.494895063586363,Bank Transfer,6,12,Jacksonville,0.07526881720430108,Mobil,0.4838709677419355,0.3978494623655914,0.11827956989247312
CUST_000083,0,178,178,68,28,9,12,0.38202247191011235,2.674157303370787,11.46067415730337,1126.0500000000002,16.559558823529414,-39.88,344.15690049237554,-343.32,1492.11,-4764.510000000001,-75.62714285714287,-343.32,63,5890.5599999999995,1178.1119999999999,1492.11,5.0,1126.0499999999984,1.236341197730721,0.19116179106910014,-357.28,3,-119.09333333333332,-1091.88,16,-68.2425,-82.56,1,-82.56,-1921.77,10,-192.177,-677.66,23,-29.463478260869564,0.07498777418874132,0.2291694214095468,0.017328119785665258,0.40335102665331785,0.14223078553723253,entertainment,8.735294117647058,0,0.17647058823529413,2,-0.15751395352317107,205.88357142857132,0.17857142857142927,1430.6683363764655,2.3733211036908783,Credit Card,6,12,Philadelphia,0.11764705882352941,Spotify,0.47058823529411764,0.36764705882352944,0.16176470588235295
CUST_000659,0,178,177,68,26,9,12,0.384180790960452,2.689265536723164,11.525423728813559,-8068.869021974658,-118.65983855845084,-55.81,248.83021107632607,-1712.4990219746578,350.74,-8722.769021974656,-132.163166999616,-1712.4990219746578,66,653.9000000000001,326.95000000000005,350.74,2.0,-8068.869021974657,0.07496472718154934,-12.339607007148885,-203.72,4,-50.93,-1411.58,24,-58.81583333333333,-77.5,1,-77.5,-6409.899021974657,17,-377.0528836455681,-438.94,16,-27.43375,0.023354968988263083,0.1618270524467524,0.008884793327068471,0.7348468136467504,0.050321176554624966,restaurant,9.132352941176471,2,0.3235294117647059,1,0.20945186394822632,-30.507857142857187,-0.21428571428571383,676.2790507963111,4.398515519525901,Cash,6,12,Chicago,0.11764705882352941,Pizza Hut,0.4264705882352941,0.38235294117647056,0.19117647058823528
CUST_000584,0,178,178,81,27,10,13,0.4550561797752809,3.1853932584269664,13.651685393258427,-6174.109999999999,-76.22358024691357,-72.16,155.96293365178664,-342.66,738.67,-7954.0,-101.97435897435898,-342.66,78,1779.8899999999999,593.2966666666666,738.67,3.0,-6174.110000000001,0.2237729444304752,-3.4688154885976106,-2513.66,22,-114.25727272727272,-184.7,3,-61.56666666666666,-24.78,1,-24.78,-342.66,1,-342.66,-61.47,2,-30.735,0.31602464168971584,0.023221020870002513,0.0031154136283630877,0.04308021121448328,0.00772818707568519,utilities,9.148148148148149,14,0.3333333333333333,3,0.09856090018469162,-146.6146428571429,0.17857142857142927,585.7347649102704,4.981598792617913,Debit Card,6,13,San Diego,0.13580246913580246,Internet Provider,0.35802469135802467,0.5185185185185185,0.12345679012345678
CUST_000773,0,178,178,86,26,9,13,0.48314606741573035,3.3820224719101124,14.494382022471909,-10365.489999999998,-120.52895348837207,-45.495,168.1836126452912,-635.73,327.28,-10692.77,-125.79729411764707,-635.73,85,327.28,327.28,327.28,1.0,-10365.49,0.03060759747006622,-31.671626741627964,-311.19,3,-103.73,-795.0,17,-46.76470588235294,-145.54,3,-48.51333333333333,-8244.48,28,-294.44571428571425,-783.95,25,-31.358,0.029102842387893874,0.07434930331429554,0.013611066169009525,0.7710331373442054,0.07331589475879496,retail,8.732558139534884,5,0.26744186046511625,2,0.5159854682879316,-63.02107142857157,-0.2857142857142846,765.2125697171089,4.060762972443398,Credit Card,6,13,San Diego,0.08139534883720931,Pizza Hut,0.5465116279069767,0.22093023255813954,0.23255813953488372
CUST_000950,1,178,176,95,32,10,12,0.5397727272727273,3.778409090909091,16.19318181818182,-6758.620000000001,-71.14336842105264,-56.79,180.34368084423676,-493.54,998.07,-9013.41,-97.97184782608696,-493.54,92,2254.79,751.5966666666667,998.07,3.0,-6758.62,0.25015948459018283,-2.9974498733806696,-2460.82,22,-111.85545454545455,-90.74000000000001,3,-30.24666666666667,-213.45,4,-53.3625,-1386.04,5,-277.20799999999997,-32.36,1,-32.36,0.2730176481487029,0.01006722206135081,0.023681381408368198,0.1537753192188084,0.0035902061483944476,transport,9.021052631578947,8,0.2,4,0.17421957524879078,10.077499999999949,1.107142857142858,461.54496585503176,5.900536122303824,Cash,6,12,New York,0.10526315789473684,Internet Provider,0.4421052631578947,0.3894736842105263,0.16842105263157894
CUST_000488,8,178,170,97,36,10,12,0.5705882352941176,3.9941176470588236,17.11764705882353,-5524.12,-56.94969072164948,-61.18,178.22898368656266,-574.95,1145.39,-7882.03,-83.85138297872341,-574.95,94,2357.91,785.9699999999999,1145.39,3.0,-5524.12,0.29915009204481585,-2.342803584530368,-2818.65,27,-104.39444444444445,-747.21,17,-43.953529411764706,-1382.94,24,-57.6225,-1514.66,6,-252.44333333333336,-80.33,3,-26.776666666666667,0.3576045764860068,0.09479918244411656,0.17545480034965613,0.19216623128813265,0.010191536951775115,grocery,9.77319587628866,2,0.2268041237113402,3,0.22426582213958188,-174.9885714285715,0.10714285714285757,682.5612468384902,6.334228364970103,Check,6,12,Houston,0.07216494845360824,Chevron,0.3711340206185567,0.5463917525773195,0.08247422680412371
CUST_000609,0,178,177,70,27,10,12,0.3954802259887006,2.768361581920904,11.864406779661016,-5924.781200529009,-84.6397314361287,-49.885000000000005,272.5956490353351,-1778.6612005290085,837.23,-7857.771200529009,-117.28016717207475,-1778.6612005290085,67,1932.99,644.33,837.23,3.0,-5924.781200529009,0.2459972364517136,-3.06508631732653,-3002.1212005290085,14,-214.43722860921488,-131.64,2,-65.82,-196.17000000000002,5,-39.234,-836.4200000000001,2,-418.21000000000004,-37.26,2,-18.63,0.3820575992753386,0.01675284207704312,0.024965094426113256,0.10644494203950476,0.004741802611596981,transport,9.471428571428572,13,0.18571428571428572,3,-0.0034648745480217796,-49.977500000000035,1.428571428571429,1063.7150032539776,6.023762469230862,Bank Transfer,6,12,Phoenix,0.1,Electric Company,0.45714285714285713,0.37142857142857144,0.17142857142857143
