avg_monthly_spend,transaction_frequency,preferred_categories,churn_probability,customer_id,segment,signup_date
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000495,high_spender,2023-08-28 16:42:35.546690
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000496,high_spender,2024-09-23 16:42:35.546695
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000497,low_spender,2024-10-01 16:42:35.546699
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000498,high_spender,2024-03-03 16:42:35.546704
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000499,high_spender,2023-08-12 16:42:35.546708
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000500,high_spender,2024-02-22 16:42:35.546713
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000501,moderate_spender,2024-07-19 16:42:35.546717
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000502,high_spender,2025-04-04 16:42:35.546722
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000503,low_spender,2025-03-25 16:42:35.546726
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000504,low_spender,2024-05-19 16:42:35.546731
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000505,low_spender,2024-03-06 16:42:35.546736
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000506,moderate_spender,2024-09-13 16:42:35.546742
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000507,risky,2023-10-20 16:42:35.546747
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000508,moderate_spender,2024-11-28 16:42:35.546752
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000509,moderate_spender,2025-03-02 16:42:35.546756
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000510,risky,2023-08-26 16:42:35.546763
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000511,moderate_spender,2023-12-29 16:42:35.546767
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000512,moderate_spender,2024-09-26 16:42:35.546772
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000513,risky,2023-08-07 16:42:35.546777
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000514,low_spender,2024-02-06 16:42:35.546781
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000515,low_spender,2023-07-09 16:42:35.546786
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000516,high_spender,2024-01-31 16:42:35.546790
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000517,low_spender,2023-06-28 16:42:35.546795
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000518,moderate_spender,2025-03-07 16:42:35.546799
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000519,risky,2024-06-02 16:42:35.546803
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000520,low_spender,2023-08-06 16:42:35.546808
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000521,risky,2024-09-07 16:42:35.546812
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000522,risky,2024-07-16 16:42:35.546817
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000523,moderate_spender,2024-04-23 16:42:35.546822
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000524,risky,2025-02-01 16:42:35.546826
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000525,moderate_spender,2024-04-26 16:42:35.546831
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000526,low_spender,2023-10-11 16:42:35.546840
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000527,low_spender,2024-07-23 16:42:35.546845
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000528,high_spender,2023-07-17 16:42:35.546850
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000529,risky,2024-08-13 16:42:35.546854
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000530,high_spender,2023-10-20 16:42:35.546859
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000531,high_spender,2023-09-09 16:42:35.546866
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000532,risky,2024-08-01 16:42:35.546871
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000533,moderate_spender,2023-09-08 16:42:35.546876
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000534,low_spender,2024-10-09 16:42:35.546880
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000535,moderate_spender,2023-08-25 16:42:35.546885
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000536,low_spender,2023-06-27 16:42:35.546889
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000537,moderate_spender,2023-08-17 16:42:35.546894
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000538,high_spender,2023-08-18 16:42:35.546899
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000539,high_spender,2024-07-09 16:42:35.546903
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000540,risky,2025-04-17 16:42:35.546908
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000541,low_spender,2025-01-07 16:42:35.546912
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000542,high_spender,2024-07-23 16:42:35.546916
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000543,low_spender,2024-03-22 16:42:35.546921
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000544,moderate_spender,2024-10-28 16:42:35.546926
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000545,moderate_spender,2023-11-16 16:42:35.546932
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000546,low_spender,2023-11-25 16:42:35.546937
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000547,low_spender,2024-12-04 16:42:35.546942
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000548,low_spender,2024-01-14 16:42:35.546947
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000549,low_spender,2024-06-09 16:42:35.546951
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000550,high_spender,2024-01-28 16:42:35.546956
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000551,high_spender,2024-12-28 16:42:35.546961
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000552,moderate_spender,2023-06-29 16:42:35.546965
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000553,risky,2023-10-29 16:42:35.546971
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000554,low_spender,2025-02-18 16:42:35.546976
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000555,risky,2025-05-07 16:42:35.546981
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000556,low_spender,2023-11-19 16:42:35.546985
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000557,high_spender,2024-02-11 16:42:35.546990
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000558,low_spender,2023-07-03 16:42:35.546994
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000559,low_spender,2023-10-01 16:42:35.546998
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000560,risky,2023-08-07 16:42:35.547003
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000561,low_spender,2025-01-31 16:42:35.547007
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000562,moderate_spender,2024-01-25 16:42:35.547012
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000563,high_spender,2023-08-26 16:42:35.547016
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000564,low_spender,2023-09-05 16:42:35.547021
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000565,moderate_spender,2023-07-28 16:42:35.547027
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000566,high_spender,2023-08-10 16:42:35.547037
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000567,risky,2024-07-16 16:42:35.547042
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000568,risky,2025-01-22 16:42:35.547047
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000569,moderate_spender,2025-04-05 16:42:35.547051
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000570,high_spender,2024-07-14 16:42:35.547055
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000571,risky,2025-01-23 16:42:35.547060
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000572,high_spender,2024-09-23 16:42:35.547064
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000573,moderate_spender,2024-04-19 16:42:35.547069
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000574,risky,2024-05-07 16:42:35.547076
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000575,risky,2023-09-28 16:42:35.547081
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000576,moderate_spender,2024-03-23 16:42:35.547085
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000577,high_spender,2024-01-06 16:42:35.547090
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000578,risky,2024-08-08 16:42:35.547094
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000579,high_spender,2024-05-07 16:42:35.547099
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000580,moderate_spender,2024-02-22 16:42:35.547103
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000581,risky,2024-09-22 16:42:35.547108
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000582,low_spender,2025-02-09 16:42:35.547112
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000583,low_spender,2023-11-11 16:42:35.547117
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000584,low_spender,2025-03-20 16:42:35.547123
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000585,risky,2024-08-12 16:42:35.547128
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000586,moderate_spender,2025-01-16 16:42:35.547133
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000587,risky,2025-02-17 16:42:35.547137
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000588,moderate_spender,2023-08-03 16:42:35.547142
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000589,high_spender,2025-03-31 16:42:35.547146
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000590,low_spender,2024-09-14 16:42:35.547151
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000591,moderate_spender,2023-10-21 16:42:35.547155
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000592,moderate_spender,2025-03-12 16:42:35.547160
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000593,moderate_spender,2023-09-29 16:42:35.547164
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000594,moderate_spender,2024-09-25 16:42:35.547169
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000595,low_spender,2024-12-21 16:42:35.547176
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000596,high_spender,2024-08-11 16:42:35.547181
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000597,moderate_spender,2025-01-08 16:42:35.547188
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000598,low_spender,2024-11-24 16:42:35.547193
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000599,high_spender,2023-07-15 16:42:35.547198
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000600,high_spender,2025-01-07 16:42:35.547202
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000601,high_spender,2024-05-20 16:42:35.547207
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000602,moderate_spender,2023-09-27 16:42:35.547212
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000603,low_spender,2025-05-05 16:42:35.547216
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000604,moderate_spender,2024-08-23 16:42:35.547223
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000605,high_spender,2025-01-12 16:42:35.547228
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000606,risky,2023-11-30 16:42:35.547232
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000607,high_spender,2025-03-17 16:42:35.547237
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000608,risky,2024-02-17 16:42:35.547241
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000609,low_spender,2023-12-13 16:42:35.547246
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000610,high_spender,2024-02-14 16:42:35.547252
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000611,moderate_spender,2023-08-31 16:42:35.547257
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000612,high_spender,2023-07-17 16:42:35.547262
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000613,low_spender,2024-02-07 16:42:35.547266
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000614,high_spender,2025-03-20 16:42:35.547271
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000615,risky,2024-04-05 16:42:35.547275
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000616,risky,2025-01-31 16:42:35.547282
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000617,risky,2024-02-22 16:42:35.547287
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000618,high_spender,2025-02-28 16:42:35.547291
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000619,low_spender,2023-09-07 16:42:35.547296
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000620,moderate_spender,2025-03-15 16:42:35.547300
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000621,moderate_spender,2024-08-13 16:42:35.547305
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000622,low_spender,2024-04-26 16:42:35.547309
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000623,low_spender,2024-02-12 16:42:35.547315
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000624,risky,2025-02-09 16:42:35.547320
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000625,high_spender,2023-07-21 16:42:35.547325
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000626,moderate_spender,2024-03-07 16:42:35.547330
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000627,risky,2024-09-30 16:42:35.547334
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000628,risky,2024-06-08 16:42:35.547339
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000629,risky,2024-04-08 16:42:35.547343
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000630,risky,2025-02-13 16:42:35.547347
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000631,low_spender,2024-03-10 16:42:35.547352
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000632,low_spender,2023-07-10 16:42:35.547356
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000633,low_spender,2024-05-03 16:42:35.547361
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000634,moderate_spender,2024-01-22 16:42:35.547365
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000635,high_spender,2025-02-17 16:42:35.547370
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000636,high_spender,2025-02-15 16:42:35.547374
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000637,risky,2025-02-12 16:42:35.547379
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000638,low_spender,2025-01-08 16:42:35.547385
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000639,high_spender,2023-09-29 16:42:35.547390
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000640,low_spender,2023-07-05 16:42:35.547395
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000641,high_spender,2024-03-27 16:42:35.547399
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000642,low_spender,2023-07-10 16:42:35.547404
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000643,risky,2025-03-30 16:42:35.547410
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000644,low_spender,2023-09-15 16:42:35.547415
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000645,low_spender,2024-05-26 16:42:35.547420
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000646,high_spender,2023-10-08 16:42:35.547424
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000647,moderate_spender,2024-12-14 16:42:35.547428
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000648,risky,2024-10-04 16:42:35.547433
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000649,high_spender,2024-05-28 16:42:35.547437
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000650,low_spender,2025-01-24 16:42:35.547442
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000651,low_spender,2023-10-12 16:42:35.547446
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000652,moderate_spender,2024-03-08 16:42:35.547451
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000653,high_spender,2023-09-06 16:42:35.547455
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000654,low_spender,2025-04-22 16:42:35.547460
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000655,moderate_spender,2024-08-15 16:42:35.547465
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000656,low_spender,2024-06-08 16:42:35.547469
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000657,low_spender,2025-05-15 16:42:35.547473
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000658,moderate_spender,2024-12-26 16:42:35.547478
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000659,risky,2025-03-11 16:42:35.547484
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000660,moderate_spender,2023-08-12 16:42:35.547489
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000661,high_spender,2025-02-17 16:42:35.547494
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000662,moderate_spender,2024-05-01 16:42:35.547500
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000663,risky,2024-02-12 16:42:35.547505
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000664,low_spender,2024-12-11 16:42:35.547509
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000665,low_spender,2024-07-06 16:42:35.547514
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000666,low_spender,2023-10-18 16:42:35.547518
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000667,high_spender,2025-03-29 16:42:35.547523
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000668,moderate_spender,2024-12-11 16:42:35.547527
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000669,high_spender,2023-07-01 16:42:35.547532
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000670,high_spender,2024-08-16 16:42:35.547536
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000671,risky,2023-07-14 16:42:35.547541
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000672,risky,2024-01-10 16:42:35.547545
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000673,risky,2024-03-23 16:42:35.547549
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000674,low_spender,2024-10-13 16:42:35.547554
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000675,high_spender,2024-06-02 16:42:35.547559
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000676,risky,2025-01-28 16:42:35.547563
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000677,low_spender,2023-06-27 16:42:35.547568
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000678,risky,2023-11-29 16:42:35.547572
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000679,low_spender,2025-04-05 16:42:35.547577
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000680,moderate_spender,2024-04-12 16:42:35.547583
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000681,high_spender,2025-05-14 16:42:35.547588
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000682,moderate_spender,2024-07-17 16:42:35.547600
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000683,moderate_spender,2025-01-01 16:42:35.547605
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000684,low_spender,2024-07-29 16:42:35.547610
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000685,low_spender,2025-01-19 16:42:35.547614
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000686,high_spender,2023-12-29 16:42:35.547619
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000687,risky,2024-11-23 16:42:35.547623
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000688,moderate_spender,2024-04-27 16:42:35.547628
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000689,moderate_spender,2023-12-26 16:42:35.547632
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000690,low_spender,2025-03-09 16:42:35.547637
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000691,risky,2025-04-08 16:42:35.547641
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000692,risky,2025-05-02 16:42:35.547646
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000693,risky,2025-03-03 16:42:35.547650
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000694,low_spender,2023-10-10 16:42:35.547654
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000695,risky,2023-10-12 16:42:35.547661
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000696,risky,2023-08-05 16:42:35.547666
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000697,risky,2024-07-29 16:42:35.547670
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000698,high_spender,2024-04-02 16:42:35.547675
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000699,high_spender,2024-06-23 16:42:35.547679
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000700,moderate_spender,2023-08-28 16:42:35.547684
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000701,risky,2024-05-16 16:42:35.547692
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000702,high_spender,2024-02-29 16:42:35.547697
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000703,high_spender,2024-09-14 16:42:35.547702
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000704,risky,2023-09-26 16:42:35.547706
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000705,risky,2023-12-02 16:42:35.547710
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000706,high_spender,2024-04-11 16:42:35.547715
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000707,low_spender,2024-06-08 16:42:35.547719
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000708,moderate_spender,2024-06-14 16:42:35.547724
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000709,moderate_spender,2025-03-04 16:42:35.547728
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000710,high_spender,2023-11-25 16:42:35.547733
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000711,moderate_spender,2024-05-29 16:42:35.547737
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000712,low_spender,2023-07-31 16:42:35.547742
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000713,moderate_spender,2024-09-22 16:42:35.547746
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000714,high_spender,2024-12-23 16:42:35.547751
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000715,low_spender,2024-10-31 16:42:35.547755
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000716,moderate_spender,2023-09-13 16:42:35.547760
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000717,moderate_spender,2023-07-20 16:42:35.547764
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000718,high_spender,2024-11-21 16:42:35.547769
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000719,risky,2024-02-01 16:42:35.547773
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000720,risky,2023-06-24 16:42:35.547778
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000721,low_spender,2023-08-18 16:42:35.547785
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000722,low_spender,2024-12-18 16:42:35.547792
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000723,risky,2025-03-13 16:42:35.547799
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000724,risky,2024-02-24 16:42:35.547803
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000725,low_spender,2024-08-13 16:42:35.547808
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000726,high_spender,2024-05-26 16:42:35.547812
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000727,high_spender,2024-07-08 16:42:35.547817
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000728,risky,2024-02-14 16:42:35.547821
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000729,high_spender,2025-03-24 16:42:35.547825
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000730,low_spender,2024-08-01 16:42:35.547830
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000731,high_spender,2023-07-31 16:42:35.547834
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000732,high_spender,2023-08-31 16:42:35.547840
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000733,risky,2024-02-03 16:42:35.547844
5000,25,"['retail', 'restaurant', 'entertainment']",0.1,CUST_000734,high_spender,2024-02-16 16:42:35.547849
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000735,moderate_spender,2024-06-26 16:42:35.547854
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000736,risky,2023-12-25 16:42:35.547858
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000737,moderate_spender,2025-03-19 16:42:35.547862
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000738,risky,2025-02-05 16:42:35.547867
1000,8,"['grocery', 'utilities', 'transport']",0.3,CUST_000739,low_spender,2025-02-24 16:42:35.547871
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000740,moderate_spender,2025-04-11 16:42:35.547878
2500,15,"['grocery', 'gas', 'restaurant']",0.2,CUST_000741,moderate_spender,2024-02-28 16:42:35.547883
3000,30,"['entertainment', 'retail', 'restaurant']",0.5,CUST_000742,risky,2023-12-02 16:42:35.547887
